
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-02-28 21:17:44 /api/analytics/dashboard-summary ................................................... ~ 500.97ms
  2026-02-28 21:17:44 /api/trades ........................................................................ ~ 494.29ms
  2026-02-28 21:17:44 /api/missed-trades ................................................................. ~ 552.02ms
  2026-02-28 21:18:44 /api/analytics/dashboard-summary ..................................................... ~ 0.33ms
  2026-02-28 21:18:44 /api/trades ........................................................................ ~ 540.83ms
  2026-02-28 21:18:44 /api/missed-trades ................................................................. ~ 554.19ms
  2026-02-28 21:19:44 /api/analytics/dashboard-summary ................................................... ~ 500.75ms
  2026-02-28 21:19:44 /api/trades ........................................................................ ~ 521.99ms
  2026-02-28 21:19:44 /api/missed-trades ................................................................. ~ 543.43ms
  2026-02-28 21:20:44 /api/analytics/dashboard-summary ................................................... ~ 505.72ms
  2026-02-28 21:20:44 /api/trades .......................................................................... ~ 0.37ms
  2026-02-28 21:20:44 /api/missed-trades .................................................................. ~ 57.67ms
  2026-02-28 21:21:44 /api/analytics/dashboard-summary ................................................... ~ 503.59ms
  2026-02-28 21:21:44 /api/trades .......................................................................... ~ 0.33ms
  2026-02-28 21:21:44 /api/missed-trades ................................................................. ~ 545.46ms
  2026-02-28 21:22:44 /api/analytics/dashboard-summary ................................................... ~ 505.51ms
  2026-02-28 21:22:44 /api/trades .......................................................................... ~ 0.55ms
  2026-02-28 21:22:44 /api/missed-trades .................................................................. ~ 68.05ms
  2026-02-28 21:23:44 /api/analytics/dashboard-summary ................................................... ~ 504.77ms
  2026-02-28 21:23:44 /api/trades .......................................................................... ~ 0.33ms
  2026-02-28 21:23:44 /api/missed-trades ................................................................. ~ 572.84ms
  2026-02-28 21:24:44 /api/analytics/dashboard-summary ..................................................... ~ 0.72ms
